timestamp,oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
9/13/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,67.9974,76.8882,48.14,-0.455742421,77945.1,0.007065151,5.97,7.12,799.1,1718.06,116.73,282.28,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/14/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,67.4655,76.3643,46.37,-0.455742421,77945.1,0.007065151,5.97,7.12,808.61,1729.75,116.82,271.35,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/15/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.7492,75.305,46.63,-0.455742421,77945.1,0.007065151,5.97,7.12,807.52,1716.26,117.32,271.86,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/16/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.2149,73.7589,49.75,-0.455742421,77945.1,0.007065151,5.97,7.12,837.39,1731.81,117.81,271.42,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/17/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.01,74.6161,49.08,-0.455742421,77945.1,0.007065151,5.97,7.12,823.13,1729.2,117.85,271.19,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/18/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.495,75.1201,47.47,-0.455742421,77945.1,0.007065151,5.97,7.12,816.56,1710.84,117.94,271.5,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/19/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.495,75.1201,47.47,-0.455742421,77945.1,0.007065151,5.97,7.12,816.56,1710.84,117.94,271.5,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/20/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.495,75.1201,47.47,-0.455742421,77945.1,0.007065151,5.97,7.12,816.56,1710.84,117.94,271.5,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/21/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.1721,74.1982,48.92,-0.455742421,77945.1,0.007065151,5.97,7.12,808.78,1699.72,118.54,272.1,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/22/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.3593,73.8247,49.08,-0.455742421,77945.1,0.007065151,5.97,7.12,789.56,1664.25,118.73,272.59,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/23/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.3486,74.132,47.75,-0.455742421,77945.1,0.007065151,5.97,7.12,782.07,1640.7,118.69,271.04,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/24/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.1066,74.4019,48.17,-0.455742421,77945.1,0.007065151,5.97,7.12,769.38,1621.43,118.45,273.31,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/25/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.4095,73.3192,48.6,-0.455742421,77945.1,0.007065151,5.97,7.12,788.55,1639.64,118.62,273.82,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/26/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.4095,73.3192,48.6,-0.455742421,77945.1,0.007065151,5.97,7.12,788.55,1639.64,118.62,273.82,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/27/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.4095,73.3192,48.6,-0.455742421,77945.1,0.007065151,5.97,7.12,788.55,1639.64,118.62,273.82,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/28/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.0624,74.2292,47.34,-0.455742421,77945.1,0.007065151,5.97,7.12,775.73,1616.36,118.43,273.08,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/29/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.5824,73.865,48.23,-0.455742421,77945.1,0.007065151,5.97,7.12,784.11,1630.51,118.48,274.13,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
9/30/2015,47.0118,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.5342,73.2664,48.37,-0.455742421,77945.1,0.007065151,5.97,7.12,789.73,1642.97,118.86,273.43,21214913,0.00441409,8.45,650852,-0.390557771,12.88,NA,NA,53859,NA,64310,0.05067965,19088.53,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,142.85,114.18,83.28,54.42,50.07,39.06,30.69,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/1/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,65.6993,73.5561,47.69,-0.263397868,77945.1,0.007065151,5.87,6.9,781.65,1626.97,119.32,273.43,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/2/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,66.385,74.0973,48.13,-0.263397868,77945.1,0.007065151,5.87,6.9,764.93,1612.56,119.11,239.66,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/3/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,66.385,74.0973,48.13,-0.263397868,77945.1,0.007065151,5.87,6.9,764.93,1612.56,119.11,244.69,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/4/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,66.385,74.0973,48.13,-0.263397868,77945.1,0.007065151,5.87,6.9,764.93,1612.56,119.11,253.96,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/5/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,64.8418,72.5413,49.25,-0.263397868,77945.1,0.007065151,5.87,6.9,805.12,1652.47,119.73,253.96,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/6/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,63.5454,71.5722,51.92,-0.263397868,77945.1,0.007065151,5.87,6.9,826.65,1670.69,120.68,263.59,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/7/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.6089,70.3882,51.33,-0.263397868,77945.1,0.007065151,5.87,6.9,844.12,1679.49,122.05,268.33,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/8/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.8968,69.8355,53.05,-0.263397868,77945.1,0.007065151,5.87,6.9,856.44,1689.32,121.65,270.98,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/9/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.5155,70.0411,52.65,-0.263397868,77945.1,0.007065151,5.87,6.9,885.96,1728.44,122.43,270.94,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/10/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.5155,70.0411,52.65,-0.263397868,77945.1,0.007065151,5.87,6.9,885.96,1728.44,122.43,270.94,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/11/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.5155,70.0411,52.65,-0.263397868,77945.1,0.007065151,5.87,6.9,885.96,1728.44,122.43,279.36,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/12/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.7375,70.2492,49.86,-0.263397868,77945.1,0.007065151,5.87,6.9,876.42,1710.6,122.16,282.43,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/13/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.5367,71.2198,49.24,-0.263397868,77945.1,0.007065151,5.87,6.9,866.52,1720.81,121.97,275.99,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/14/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.8662,71.9426,49.15,-0.263397868,77945.1,0.007065151,5.87,6.9,863.31,1723.01,122.16,276.05,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
10/15/2015,47.3436,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.8872,70.5428,48.71,-0.263397868,77945.1,0.007065151,5.87,6.9,876.23,1731.91,122.92,278.22,21214913,0.00441409,6.92,759239,-0.375378234,13.12,NA,NA,55946,NA,64310,0.05067965,19140.87,4310.1067,351.4477782,82.8,7067.470079,0.017708287,0.733598301,131403,1611.511527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,NA,NA,11.55,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.77,NA,NA,NA,242.23,115.38,81.23,56.45,49.67,38.84,30.41,NA,NA,1573.650623,97.8484,"954,918","82,517",NA,90.8,6899.930464,NA,NA,NA,NA,NA,10805,NA,0.45888,NA,463938,NA,NA,NA,234576.9
